"Date","Item name","Brand","Location","Gross sales","Units sold","Unique orders","Currency code","Is parent","Parent name"
"10/20/2022","Extra Cucumber 多青瓜","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","⭐ Charred Char Siu 叉燒滋味 BM02"
"10/20/2022","特製波浪酥薯 (微辣) Beast Style Fries (Seasoned)","[Roo] Mr. Beast Burger","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","MB10 霹靂波浪酥薯 Seasoned Crinkle Fries","Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","5","3","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"10/20/2022","Shroom Cauliflower Rice (v)  低碳低澱粉香烤雞脾菇藜麥椰菜米 ","Body Fit","Just Kitchen - Quarry Bay","76.0000","1","1","HKD","Yes",""
"10/20/2022","慢煮三文魚 Sous Vide Salmon","Body Fit","Just Kitchen - Chai Wan","110.3000","1","1","HKD","No","BF14 低碳低澱粉三文魚柳藜麥椰菜米 Fresh Off the Boat Cauliflower Rice"
"10/20/2022","淡謀謀熱檸檬⽔ Hot Lemon Water","[Roo]Hometown Beef Noodle","Just Kitchen - Sai Ying Pun","10.0000","1","1","HKD","No","半筋半肉麵 Braised Beef & Beef Tendon Noodle BT01"
"10/20/2022","IL11 炒野菜 Stir-Fry Vegetables","Master Don","Just Kitchen - Sai Ying Pun","25.0000","1","1","HKD","Yes",""
"10/20/2022","BF11 Muscle Gang Cauliflower Rice 低碳低澱粉增肌藜麥椰菜米 ","Body Fit","Just Kitchen - Quarry Bay","76.0000","1","1","HKD","Yes",""
"10/20/2022","OOHA - 柚子海鹽味汽水 OOHA Yuzu 330mL","[Roo] Ginza-don","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","銀座共享二人餐 Ginza Don Combo for 2"
"10/20/2022","MB10 Seasoned Crinkle Fries 霹靂波浪酥薯","Mr. Beast Burger","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","MB02 Chicken Sandwich Combo 美式雞肉堡套餐"
"10/20/2022","霹靂波浪酥薯 (微辣) Seasoned Crinkle Fries","[Roo] Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","MB10 霹靂波浪酥薯 Seasoned Crinkle Fries","Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","MB02 美式雞肉堡套餐 Chicken Sandwich Combo"
"10/20/2022","Extra Coriander 多芫茜","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","2.0000","1","1","HKD","No","Cold Cut Classic 越式經典 BM01"
"10/20/2022","霹靂波浪酥薯 (微辣) Seasoned Crinkle Fries","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","3","2","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","香港獨家－鬍鬚張麻瘦魯肉飯便當 Special Recommended Spiced Braised Pork Bento FC01","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Yuen Long","74.0000","1","1","HKD","Yes",""
"10/20/2022","BF02 美腿雞扒藜麥飯 Leggy Stunner","Body Fit","Just Kitchen - Sai Ying Pun","236.4000","3","2","HKD","Yes",""
"10/20/2022","可樂 Coca Cola","[Roo] Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","4","4","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","零系可樂 Cola Zero","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","14.0000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"10/20/2022","低碳低澱粉豬里肌餐盒 Pork Chop Low Carb Bento BF13","[Roo]Go Lean","Just Kitchen - Quarry Bay","105.0000","1","1","HKD","Yes",""
"10/20/2022","鬍鬚張經典-魯肉飯便當 Taiwan Signature Braised Pork Bento FC02","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","73.0000","1","1","HKD","Yes",""
"10/20/2022","不要芫茜","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","叉燒滋味"
"10/20/2022","牛扒健康餐盒 Beef Tenderloin Bento BF06","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","283.6000","2","2","HKD","Yes",""
"10/20/2022","Extra Cucumber 多青瓜","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","⭐ Satay Beef Rib-eye 沙爹肉眼 BM03"
"10/20/2022","霹靂波浪酥薯 (微辣) Seasoned Crinkle Fries","[Roo] Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","舒肥豬里肌健康餐盒 Pork Loin Bento BF03","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","178.6000","2","2","HKD","Yes",""
"10/20/2022","零系可樂 Cola Zero","Body Fit","Just Kitchen - Sai Ying Pun","14.0000","1","1","HKD","No","BF02 Leggy Stunner 美腿雞扒藜麥飯"
"10/20/2022","Seasoned 調味(微辣)","Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","2","2","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"10/20/2022","唐山排骨魯肉便當 Taste Worthy Pork Cutlet Bento FC04","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","356.0000","4","4","HKD","Yes",""
"10/20/2022","舒肥雞腿健康餐盒 Chicken Leg Bento BF02","[Roo]Go Lean","Just Kitchen - Yuen Long","236.4000","3","2","HKD","Yes",""
"10/20/2022","淡謀謀熱檸檬⽔ Hot Lemon Water","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","10.0000","1","1","HKD","No","招牌雞腿魯肉便當 Crispy Taste Chicken Thigh Bento FC06"
"10/20/2022","舒肥雞胸健康餐盒 Chicken Breast Bento BF01","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","394.0000","5","5","HKD","Yes",""
"10/20/2022","追加青瓜","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","香茅雞腿"
"10/20/2022","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo","Mr. Beast Burger","Just Kitchen - Chai Wan","169.1000","1","1","HKD","Yes",""
"10/20/2022","來點台灣味凍珍珠奶茶","Bit Beef Noodle","Just Kitchen - Yuen Long","22.0000","1","1","HKD","No","BT04 川流不息椒香麻辣⽜⾁麵  Spicy Addicted Beef Noods"
"10/20/2022","⭐ 蒲燒三文魚丼 Kabayaki Salmon Don MD08","[Roo] Ginza-don","Just Kitchen - Yuen Long","79.0000","1","1","HKD","Yes",""
"10/20/2022","雪碧 Sprite","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","22.0000","1","1","HKD","Yes",""
"10/20/2022","OOHA Yuzu 柚子海鹽味汽水 330mL","Body Fit","Just Kitchen - Quarry Bay","0.0000","4","4","HKD","No","Basic Combo $78"
"10/20/2022","White Sesame Sauce 胡⿇醬","[Roo]Go Lean","Just Kitchen - Chai Wan","15.8000","1","1","HKD","No","牛扒健康餐盒 Beef Tenderloin Bento BF06"
"10/20/2022","FC01 香港獨家－鬍鬚張麻瘦魯肉飯便當 Special Recommended Spiced Braised Pork Bento","鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","74.0000","1","1","HKD","Yes",""
"10/20/2022","Maso braised pork | 麻瘦粹魯","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","7.0000","1","1","HKD","No","唐山排骨魯肉便當 Taste Worthy Pork Cutlet Bento FC04"
"10/20/2022","舒肥鮭魚菲力健康餐盒 Salmon Fillet Bento BF04","[Roo]Go Lean","Just Kitchen - Yuen Long","152.3000","1","1","HKD","Yes",""
"10/20/2022","No Mayo 走蛋黃醬","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Cold Cut Classic 越式經典 BM01"
"10/20/2022","OOHA Yuzu 柚子海鹽味汽水 330mL","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","碎碎平安爛肉飯 Braised Pork Rice IL01","[Roo] Taipei Streets","Just Kitchen - Sai Ying Pun","132.2000","2","2","HKD","Yes",""
"10/20/2022","半筋半肉麵 Braised Beef & Beef Tendon Noodle BT01","[Roo]Hometown Beef Noodle","Just Kitchen - Sai Ying Pun","244.0000","2","2","HKD","Yes",""
"10/20/2022","⭐ Roasted Pork Belly w/ Crackling 脆皮豬腩 BM06","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","195.4000","2","2","HKD","Yes",""
"10/20/2022","BM04 Lemongrass Chicken 香茅雞腿","Banh Mi Kitchen","Just Kitchen - Quarry Bay","75.0000","1","1","HKD","Yes",""
"10/20/2022","Lime Soda (unsweetened) 青檸梳打 （走甜）","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","25.0100","1","1","HKD","No","⭐ Satay Beef Rib-eye 沙爹肉眼 BM03"
"10/20/2022","豚肉大根角煮丼 Pork Belly Kakuni & Daikon Don MD04","[Roo] Ginza-don","Just Kitchen - Sai Ying Pun","72.0000","1","1","HKD","Yes",""
"10/20/2022","可樂 Coca Cola","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"10/20/2022","MD01 匠魂牛扒丼 Master Steak Don","Master Don","Just Kitchen - Yuen Long","356.0000","4","2","HKD","Yes",""
"10/20/2022","四川牛肉麵 Sichuan Beef Noodle BT04","[Roo] Taipei Streets","Just Kitchen - Sai Ying Pun","100.0000","1","1","HKD","Yes",""
"10/20/2022","豬怕肥捲餅 Honey Pork Chop Wrap BF33","[Roo]Go Lean","Just Kitchen - Kwun Tong","85.0000","1","1","HKD","Yes",""
"10/20/2022","FC02 鬍鬚張經典-魯肉飯便當 Taiwan Signature Braised Pork Bento","鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","73.0000","1","1","HKD","Yes",""
"10/20/2022","舒肥雞腿健康餐盒 Chicken Leg Bento BF02","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","551.6000","7","7","HKD","Yes",""
"10/20/2022","Braised Egg 黃金滷蛋","[Roo]Go Lean","Just Kitchen - Yuen Long","8.4000","1","1","HKD","No","舒肥豬里肌健康餐盒 Pork Loin Bento BF03"
"10/20/2022","MD05 照燒雞腿丼 Teriyaki Chicken Don","Master Don","Just Kitchen - Yuen Long","140.0000","2","2","HKD","Yes",""
"10/20/2022","OOHA Yuzu 柚子海鹽味汽水 330mL","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","18.0000","1","1","HKD","No","招牌雞腿魯肉便當 Crispy Taste Chicken Thigh Bento FC06"
"10/20/2022","OOHA Yuzu 柚子海鹽味汽水 330mL","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","18.0000","1","1","HKD","No","排骨雞腿魯肉便當 Locals' Favorite- Pork Cutlet & Chicken Thigh Bento FC08"
"10/20/2022","No Mayo 走蛋黃醬","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","⭐ Charred Char Siu 叉燒滋味 BM02"
"10/20/2022","Extra Coriander 多芫茜","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","2.0000","1","1","HKD","No","⭐ Roasted Pork Belly w/ Crackling 脆皮豬腩 BM06"
"10/20/2022","Maso braised pork | 麻瘦粹魯","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","7.0000","1","1","HKD","No","排骨雞腿魯肉便當 Locals' Favorite- Pork Cutlet & Chicken Thigh Bento FC08"
"10/20/2022","特製波浪酥薯 (微辣) Beast Style Fries (Seasoned)","[Roo] Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","牛扒健康餐盒 Beef Tenderloin Bento BF06","[Roo]Go Lean","Just Kitchen - Chai Wan","141.8000","1","1","HKD","Yes",""
"10/20/2022","White Sesame Sauce 胡⿇醬","[Roo]Go Lean","Just Kitchen - Chai Wan","15.8000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"10/20/2022","舒肥豬里肌健康餐盒 Pork Loin Bento BF03","[Roo]Go Lean","Just Kitchen - Chai Wan","357.2000","4","4","HKD","Yes",""
"10/20/2022","No Cheese 不加起司","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB03 Beast Style 特製雙層牛肉堡"
"10/20/2022","BF34 手撕雞胸卷 Shredded Chicken Wrap","Body Fit","Just Kitchen - Kwun Tong","150.0000","2","2","HKD","Yes",""
"10/20/2022","MB13 特製波浪酥薯配煙肉 Beast Style Fries with Bacon","Mr. Beast Burger","Just Kitchen - Yuen Long","91.4000","1","1","HKD","Yes",""
"10/20/2022","特製波浪酥薯 (微辣) Beast Style Fries (Seasoned)","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","3","3","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","⭐ 照燒雞腿丼 Teriyaki Chicken Don MD05","[Roo] Ginza-don","Just Kitchen - Yuen Long","140.0000","2","1","HKD","Yes",""
"10/20/2022","淡謀謀熱檸檬⽔ Hot Lemon Water","Inluck","Just Kitchen - Sai Ying Pun","18.0000","1","1","HKD","Yes",""
"10/20/2022","Extra Spring Onions 多蔥","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","⭐ Charred Char Siu 叉燒滋味 BM02"
"10/20/2022","No Pickles 走醃菜","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","⭐ Satay Beef Rib-eye 沙爹肉眼 BM03"
"10/20/2022","來點台灣味凍珍珠奶茶","Bit Beef Noodle","Just Kitchen - Yuen Long","30.0000","1","1","HKD","Yes",""
"10/20/2022","Sous Vide Chicken Thigh 慢煮雞腿扒","[Roo]Go Lean","Just Kitchen - Yuen Long","53.6000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"10/20/2022","MB12 Beast Style Fries 特製波浪酥薯","Mr. Beast Burger","Just Kitchen - Quarry Bay","16.0000","1","1","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐 "
"10/20/2022","OOHA Yuzu 柚子海鹽味汽水 330mL","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","BF35 鹽漬三文魚鬆卷 Salted Salmon Flakes Wrap","Body Fit","Just Kitchen - Kwun Tong","90.0000","1","1","HKD","Yes",""
"10/20/2022","舒肥雞胸健康餐盒 Chicken Breast Bento BF01","[Roo]Go Lean","Just Kitchen - Kwun Tong","788.0000","10","8","HKD","Yes",""
"10/20/2022","BF16 低碳低澱粉牛扒藜麥椰菜米 Expert Tender Cauliflower Rice","Body Fit","Just Kitchen - Sai Ying Pun","162.8000","1","1","HKD","Yes",""
"10/20/2022","Cold Cut Classic 越式經典 BM01","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","78.0000","1","1","HKD","Yes",""
"10/20/2022","BF14 低碳低澱粉三文魚柳藜麥椰菜米 Fresh Off the Boat Cauliflower Rice","Body Fit","Just Kitchen - Chai Wan","90.0000","1","1","HKD","No","Body Fit 二人套餐"
"10/20/2022","+黃金滷蛋 Braised Egg","[Roo]Hometown Beef Noodle","Just Kitchen - Sai Ying Pun","8.0000","1","1","HKD","No","紅燒牛肉麵 Beef Noodle BT02"
"10/20/2022","低碳低澱粉雞胸餐盒 Sous Vide Chicken Breast Low Carb Bento BF11","[Roo]Go Lean","Just Kitchen - Kwun Tong","99.8000","1","1","HKD","Yes",""
"10/20/2022","鹽漬鮭魚鬆丼 Shiozake Salmon Flakes Don MD07","[Roo] Ginza-don","Just Kitchen - Yuen Long","75.0000","1","1","HKD","Yes",""
"10/20/2022","零系可樂 Cola Zero","Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","MB02 美式雞肉堡套餐 Chicken Sandwich Combo"
"10/20/2022","BF01 Muscle Gang 增肌減脂藜麥飯","Body Fit","Just Kitchen - Quarry Bay","60.0000","1","1","HKD","Yes",""
"10/20/2022","零系可樂 Cola Zero","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","2","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","川燙燙香檸高麗菜盤 Cabbage IL11","[Roo] Taipei Streets","Just Kitchen - Sai Ying Pun","35.6000","1","1","HKD","Yes",""
"10/20/2022","Sous Vide Chicken Breast 慢煮雞胸","[Roo]Go Lean","Just Kitchen - Kwun Tong","50.4000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"10/20/2022","Maso braised pork | 麻瘦粹魯","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","7.0000","1","1","HKD","No","鬍鬚張經典-魯肉飯便當 Taiwan Signature Braised Pork Bento FC02"
"10/20/2022","調味(微辣) Seasoned","Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","MB13 特製波浪酥薯配煙肉 Beast Style Fries with Bacon"
"10/20/2022","零系可樂 Coke Zero","Mr. Beast Burger","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐 "
"10/20/2022","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐","Mr. Beast Burger","Just Kitchen - Chai Wan","338.2000","2","2","HKD","Yes",""
"10/20/2022","水啦鹽酥雞 T.F.C","[Roo]Hometown Beef Noodle","Just Kitchen - Sai Ying Pun","29.0000","1","1","HKD","No","半筋半肉麵 Braised Beef & Beef Tendon Noodle BT01"
"10/20/2022","IL01 Braised Pork Rice 碎碎平安爛肉飯","Inluck","Just Kitchen - Sai Ying Pun","132.2000","2","2","HKD","Yes",""
"10/20/2022","Iced Bubble Tea 來點台灣味凍珍珠奶茶","Body Fit","Just Kitchen - Yuen Long","22.0000","1","1","HKD","No","BF01 Muscle Gang 增肌減脂藜麥飯"
"10/20/2022","豚肉大根角煮丼 Pork Belly Kakuni & Daikon Don","[Roo] Ginza-don","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","銀座共享二人餐 Ginza Don Combo for 2"
"10/20/2022","Braised Egg 黃金滷蛋","[Roo]Go Lean","Just Kitchen - Kwun Tong","16.8000","2","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"10/20/2022","四川牛肉麵 Sichuan Beef Noodle BT04","[Roo]Hometown Beef Noodle","Just Kitchen - Yuen Long","100.0000","1","1","HKD","Yes",""
"10/20/2022","Braised Egg 黃金滷蛋","[Roo]Go Lean","Just Kitchen - Chai Wan","8.4000","1","1","HKD","No","舒肥豬里肌健康餐盒 Pork Loin Bento BF03"
"10/20/2022","Body Fit 二人套餐","Body Fit","Just Kitchen - Chai Wan","176.4000","1","1","HKD","Yes",""
"10/20/2022","Cold Cut Classic 越式經典 BM01","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","173.4000","2","2","HKD","Yes",""
"10/20/2022","調味(微辣) Seasoned","Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","1","1","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"10/20/2022","追加香蔥","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","2","2","HKD","No","香茅雞腿"
"10/20/2022","不要蛋黃醬","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","香茅雞腿"
"10/20/2022","原味 Unseasoned","Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","2","2","HKD","No","MB02 美式雞肉堡套餐 Chicken Sandwich Combo"
"10/20/2022","Muscle Gang 增肌減脂藜麥飯","Body Fit","Just Kitchen - Quarry Bay","60.0000","1","1","HKD","Yes",""
"10/20/2022","BF02 Leggy Stunner 美腿雞扒藜麥飯 ","Body Fit","Just Kitchen - Quarry Bay","0.0000","2","2","HKD","No","Basic Combo $78"
"10/20/2022","Extra Pate 多肉醬","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","2.0000","1","1","HKD","No","⭐ Roasted Pork Belly w/ Crackling 脆皮豬腩 BM06"
"10/20/2022","原味波浪酥薯 Unseasoned Crinkle Fries","[Roo] Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","2","2","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","BF04 精實三文魚柳藜麥飯 Fresh Off The Boat","Body Fit","Just Kitchen - Yuen Long","152.3000","1","1","HKD","Yes",""
"10/20/2022","MD01 Master Steak Don 匠魂牛扒丼","Master Don","Just Kitchen - Sai Ying Pun","178.0000","2","1","HKD","Yes",""
"10/20/2022","BM01 Cold Cut Classic 越式經典","Banh Mi Kitchen - Quarry Bay - Members' Menu","Just Kitchen - Quarry Bay","70.2000","1","1","HKD","Yes",""
"10/20/2022","零系可樂 Cola Zero","Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","2","1","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"10/20/2022","可樂 Coca Cola","Mr. Beast Burger","Just Kitchen - Yuen Long","0.0000","1","1","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"10/20/2022","黃金滷蛋 Braised Egg","Body Fit","Just Kitchen - Sai Ying Pun","8.4000","1","1","HKD","No","BF02 美腿雞扒藜麥飯 Leggy Stunner"
"10/20/2022","特製波浪酥薯 (微辣) Beast Style Fries (Seasoned)","[Roo] Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","香港獨家－鬍鬚張麻瘦魯肉飯便當 Special Recommended Spiced Braised Pork Bento FC01","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","222.0000","3","2","HKD","Yes",""
"10/20/2022","不加洋蔥 No Onions","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"10/20/2022","舒肥鮭魚菲力健康餐盒 Salmon Fillet Bento BF04","[Roo]Go Lean","Just Kitchen - Kwun Tong","152.3000","1","1","HKD","Yes",""
"10/20/2022","Lemongrass Chicken 香茅雞腿 BM04","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","260.1000","3","3","HKD","Yes",""
"10/20/2022","BF11 Muscle Gang Cauliflower Rice 低碳低澱粉增肌藜麥椰菜米 ","Body Fit","Just Kitchen - Quarry Bay","10.0000","1","1","HKD","No","Basic Combo $78"
"10/20/2022","Chicken Sandwich Combo 美式雞肉堡套餐 MB02","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","422.1000","3","3","HKD","Yes",""
"10/20/2022","No Chili 不要辣椒","Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","BM01 Cold Cut Classic 越式經典"
"10/20/2022","Extra Chili 多辣椒","[Roo] Banh Mi Kitchen","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","⭐ Charred Char Siu 叉燒滋味 BM02"
"10/20/2022","牛扒健康餐盒 Beef Tenderloin Bento BF06","[Roo]Go Lean","Just Kitchen - Quarry Bay","283.6000","2","1","HKD","Yes",""
"10/20/2022","海苔鹽酥雞 Seaweed T.F.C","[Roo]Hometown Beef Noodle","Just Kitchen - Yuen Long","32.0000","1","1","HKD","No","四川牛肉麵 Sichuan Beef Noodle BT04"
"10/20/2022","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01","[Roo] Mr. Beast Burger","Just Kitchen - Quarry Bay","169.1000","1","1","HKD","Yes",""
